xsdsdsdlslslsrsrsrslslslslslsrsrslslslsrsrsrslslsr | [[[32, 32]], [[32, 34]], [[32, 42]], [[32, 44], [53, 5]], [[32, 54], [53, 15]], [[32, 56], [53, 20]], [[30, 84], [53, 60], [22, 15]], [[12, 84], [53, 75], [22, 30]], [[10, 84], [53, 80], [22, 35]], [[0, 84], [53, 95], [22, 50], [53, 0]], [[0, 84], [53, 100], [22, 55], [53, 5]], [[0, 84], [22, 65], [53, 15]], [[2, 84], [22, 95], [53, 45]], [[10, 84], [22, 100], [53, 50], [13, 5]], [[12, 84], [53, 60], [13, 15]], [[20, 84], [53, 70], [13, 25]], [[22, 84], [53, 100], [13, 55], [49, 10]], [[46, 84], [13, 75], [49, 30]], [[44, 84], [13, 90], [49, 45]], [[34, 84], [13, 100], [49, 55], [45, 5]], [[32, 84], [49, 65], [45, 15]], [[28, 84], [49, 70], [45, 20]], [[26, 84], [49, 80], [45, 30]], [[16, 84], [49, 90], [45, 40]], [[14, 84], [45, 55], [21, 10]], [[2, 84], [45, 65], [21, 20]], [[0, 84], [45, 100], [21, 55], [7, 5]], [[0, 84], [21, 70], [7, 20]], [[2, 84], [21, 95], [7, 45], [42, 0]], [[20, 84], [7, 60], [42, 15]], [[22, 84], [7, 65], [42, 20]], [[40, 84], [7, 80], [42, 35]], [[38, 84], [7, 90], [42, 45]], [[20, 84], [42, 60], [17, 15]], [[18, 84], [42, 70], [17, 25]], [[10, 84], [42, 80], [17, 35]], [[8, 84], [42, 90], [17, 45]], [[0, 84], [17, 75], [53, 25]], [[2, 84], [53, 60], [16, 15]], [[10, 84], [53, 70], [16, 25]], [[12, 84], [53, 75], [16, 30]], [[22, 84], [53, 85], [16, 40]], [[24, 84], [53, 90], [16, 45]], [[59, 84], [16, 75], [48, 25]], [[57, 84], [16, 85], [48, 35]], [[11, 84], [48, 75], [18, 30]], [[9, 84], [48, 80], [18, 35]], [[0, 84], [48, 90], [18, 45]], [[2, 84], [18, 95], [1, 50], [47, 0]]]
xsdsdsrslsrsrslslsrslsrslslsrsrslslslsrsrsrslsrslslslsrsrsrslsrslslsrsrslsrslsrslsrsrs | [[[32, 32]], [[32, 34]], [[32, 70], [4, 0]], [[32, 72], [4, 5]], [[32, 84], [4, 35]], [[34, 84], [4, 90], [27, 45]], [[59, 84], [27, 70], [24, 25]], [[57, 84], [24, 90], [48, 40]], [[13, 84], [48, 80], [6, 35]], [[15, 84], [48, 90], [6, 45]], [[27, 84], [48, 100], [6, 55], [16, 5]], [[29, 84], [6, 65], [16, 15]], [[55, 84], [6, 90], [16, 40]], [[53, 84], [16, 90], [7, 45]], [[47, 84], [16, 95], [7, 50], [35, 0]], [[45, 84], [7, 95], [35, 45], [17, 0]], [[0, 84], [35, 95], [17, 50], [2, 5]], [[2, 84], [17, 100], [2, 55], [5, 5]], [[44, 84], [2, 90], [5, 40]], [[42, 84], [5, 65], [3, 20]], [[40, 84], [5, 65], [3, 20]], [[42, 84], [5, 85], [3, 40]], [[54, 84], [5, 95], [3, 50], [4, 5]], [[52, 84], [28, 95], [47, 45]], [[6, 84], [47, 80], [40, 35]], [[4, 84], [40, 90], [42, 40]], [[0, 84], [42, 55], [3, 10]], [[2, 84], [42, 95], [3, 50], [19, 5]], [[42, 84], [3, 80], [19, 35]], [[44, 84], [19, 65], [10, 15]], [[52, 84], [19, 75], [10, 25]], [[50, 84], [10, 55], [53, 10]], [[40, 84], [10, 65], [53, 20]], [[38, 84], [10, 100], [53, 55], [27, 5]], [[28, 84], [53, 65], [27, 15]], [[26, 84], [53, 90], [27, 40]], [[0, 84], [27, 60], [34, 15]], [[2, 84], [34, 100], [47, 55], [0, 5]], [[10, 84], [47, 60], [0, 10]], [[12, 84], [47, 80], [0, 30]], [[20, 84], [47, 90], [0, 40]], [[22, 84], [0, 65], [18, 20]], [[48, 84], [0, 90], [18, 45]], [[46, 84], [10, 90], [44, 40]], [[10, 84], [44, 70], [41, 25]], [[12, 84], [35, 100], [5, 55], [55, 10]], [[46, 84], [5, 85], [55, 40]], [[44, 84], [5, 90], [55, 45]], [[24, 84], [55, 65], [34, 15]], [[22, 84], [55, 80], [34, 30]], [[8, 84], [55, 95], [34, 45]], [[6, 84], [34, 80], [28, 35]], [[0, 84], [34, 90], [28, 45]], [[2, 84], [28, 95], [59, 45], [25, 0]], [[10, 84], [59, 55], [25, 10]], [[12, 84], [59, 65], [25, 20]], [[40, 84], [59, 90], [25, 45]], [[42, 84], [25, 65], [11, 15]], [[59, 84], [25, 85], [11, 35]], [[57, 84], [25, 95], [11, 45], [25, 0]], [[47, 84], [11, 55], [25, 10]], [[49, 84], [11, 95], [25, 50], [47, 5]], [[51, 84], [11, 100], [25, 55], [47, 10]], [[49, 84], [25, 95], [47, 50], [36, 0]], [[11, 84], [47, 85], [36, 35]], [[9, 84], [36, 75], [26, 30]], [[0, 84], [36, 80], [26, 35]], [[2, 84], [45, 60], [51, 10]], [[14, 84], [45, 70], [51, 20]], [[16, 84], [45, 95], [51, 45]], [[24, 84], [43, 10]], [[22, 84], [51, 100], [43, 55], [56, 10]], [[10, 84], [43, 70], [56, 25]], [[12, 84], [56, 60], [38, 10]], [[20, 84], [56, 70], [38, 20]], [[18, 84], [56, 95], [38, 45]], [[2, 84], [38, 60], [1, 15]], [[4, 84], [38, 90], [1, 45]], [[52, 84], [1, 85], [9, 35]], [[50, 84], [1, 100], [9, 50], [13, 5]], [[40, 84], [9, 60], [13, 15]], [[42, 84], [9, 90], [13, 45]], [[52, 84], [9, 100], [13, 55], [21, 10]], [[54, 84], [21, 95], [39, 45]], [[59, 84], [39, 65], [12, 20]]]
xsdsdsdsdsdsdsrslslslslsrsrsrsl | [[[32, 32]], [[32, 34]], [[32, 42]], [[32, 44]], [[32, 50]], [[32, 52], [15, 5]], [[32, 58], [15, 10]], [[32, 60], [15, 20]], [[32, 68], [15, 25]], [[32, 70], [15, 35]], [[32, 84], [15, 45], [58, 0]], [[32, 84], [15, 55], [58, 10]], [[32, 84], [15, 65], [58, 20]], [[34, 84], [15, 85], [58, 40]], [[48, 84], [15, 95], [58, 50], [42, 0]], [[46, 84], [58, 65], [42, 15]], [[18, 84], [58, 90], [42, 40]], [[16, 84], [58, 100], [42, 50], [26, 5]], [[12, 84], [42, 55], [26, 10]], [[10, 84], [42, 80], [26, 35]], [[2, 84], [42, 90], [26, 45]], [[0, 84], [42, 100], [26, 55], [6, 10]], [[0, 84], [26, 70], [6, 25]], [[2, 84], [26, 95], [6, 50], [24, 0]], [[44, 84], [6, 85], [24, 35]], [[46, 84], [6, 100], [24, 50], [34, 5]], [[59, 84], [24, 65], [34, 20]], [[59, 84], [24, 75], [34, 30]], [[59, 84], [24, 80], [34, 35]], [[57, 84], [34, 90], [55, 45]]]
xsdsdsdsdsdsdsdsrsrslsrsrsl | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 48]], [[32, 50], [3, 0]], [[32, 56], [3, 5]], [[32, 58], [3, 15]], [[32, 68], [3, 25]], [[32, 70], [3, 30]], [[32, 78], [3, 40]], [[32, 80], [3, 50], [24, 5]], [[32, 84], [3, 55], [24, 10]], [[32, 84], [3, 60], [24, 15]], [[32, 84], [3, 85], [24, 40]], [[34, 84], [3, 90], [24, 45]], [[50, 84], [3, 100], [24, 55], [31, 5]], [[52, 84], [24, 65], [31, 15]], [[58, 84], [24, 70], [31, 20]], [[56, 84], [2, 60], [27, 15]], [[48, 84], [2, 70], [27, 25]], [[50, 84], [2, 85], [27, 40]], [[59, 84], [2, 95], [27, 50], [43, 5]], [[59, 84], [48, 10]], [[59, 84], [43, 85], [48, 35]], [[57, 84], [43, 95], [48, 45], [55, 0]]]
xsdsdsdsdsdsdsdsdslslsrslslslsrslsrslsrsrslslsrsrslsrslslslsrslsrsr | [[[32, 32]], [[32, 34]], [[32, 38]], [[32, 40]], [[32, 48]], [[32, 50], [5, 5]], [[32, 58], [5, 10]], [[32, 60], [5, 15]], [[32, 66], [5, 20]], [[32, 68], [5, 25]], [[32, 76], [5, 35]], [[32, 78], [5, 45]], [[32, 82], [5, 50], [6, 5]], [[32, 84], [5, 60], [6, 15]], [[32, 84], [5, 70], [6, 25]], [[32, 84], [5, 80], [6, 35]], [[32, 84], [5, 80], [6, 35]], [[30, 84], [6, 95], [43, 45]], [[20, 84], [43, 55], [12, 10]], [[18, 84], [43, 70], [12, 25]], [[12, 84], [43, 80], [12, 35]], [[14, 84], [43, 90], [12, 45], [19, 0]], [[56, 84], [12, 80], [19, 35]], [[54, 84], [19, 60], [48, 10]], [[48, 84], [19, 65], [48, 15]], [[46, 84], [19, 95], [48, 45]], [[16, 84], [48, 70], [24, 25]], [[14, 84], [48, 85], [24, 40]], [[0, 84], [24, 60], [19, 10]], [[2, 84], [47, 65], [25, 15]], [[10, 84], [47, 75], [25, 25]], [[8, 84], [47, 100], [25, 50], [41, 5]], [[0, 84], [25, 65], [41, 20]], [[2, 84], [41, 80], [17, 30]], [[10, 84], [41, 90], [17, 40]], [[8, 84], [41, 100], [17, 50], [49, 5]], [[0, 84], [17, 70], [49, 25]], [[2, 84], [49, 60], [59, 15]], [[10, 84], [49, 65], [59, 20]], [[12, 84], [49, 85], [59, 40]], [[22, 84], [49, 95], [59, 50]], [[20, 84], [45, 70], [54, 25]], [[12, 84], [45, 75], [54, 30]], [[10, 84], [30, 15]], [[0, 84], [19, 85], [30, 40]], [[2, 84], [50, 60], [39, 15]], [[10, 84], [50, 65], [39, 20]], [[12, 84], [57, 75], [29, 25]], [[14, 84], [57, 80], [29, 30]], [[12, 84], [57, 95], [29, 45], [8, 0]], [[0, 84], [29, 60], [8, 15]], [[2, 84], [29, 90], [8, 45]], [[48, 84], [8, 85], [50, 40]], [[46, 84], [8, 90], [50, 45]], [[34, 84], [8, 100], [50, 55], [59, 5]], [[32, 84], [50, 70], [59, 20]], [[22, 84], [50, 80], [59, 30]], [[20, 84], [50, 95], [59, 45]], [[10, 84], [59, 55], [55, 10]], [[12, 84], [59, 80], [55, 35]], [[20, 84], [59, 90], [55, 45]], [[18, 84], [39, 65], [20, 20]], [[8, 84], [39, 75], [20, 30]], [[10, 84], [39, 100], [20, 55], [6, 10]], [[18, 84], [20, 60], [6, 15]], [[20, 84], [20, 65], [6, 20]]]
xsdsdsdsdsdsrsr | [[[32, 32]], [[32, 34]], [[32, 44]], [[32, 46]], [[32, 58], [29, 0]], [[32, 60], [29, 0]], [[32, 68], [29, 10]], [[32, 70], [29, 10]], [[32, 76], [29, 15]], [[32, 78], [29, 20]], [[32, 84], [29, 30]], [[34, 84], [29, 35]], [[59, 84], [29, 65], [34, 20]], [[59, 84], [46, 65], [19, 20]]]
xsdsdslslslsrsrsrslsrsrslsrsrsr | [[[32, 32]], [[32, 34]], [[32, 36]], [[32, 38]], [[32, 84], [1, 30]], [[30, 84], [58, 70], [29, 20]], [[22, 84], [58, 80], [29, 30]], [[20, 84], [58, 85], [29, 35]], [[12, 84], [58, 95], [29, 45]], [[10, 84], [29, 55], [49, 10]], [[0, 84], [29, 65], [49, 20]], [[2, 84], [29, 100], [49, 55], [15, 5]], [[10, 84], [49, 60], [15, 10]], [[12, 84], [49, 75], [15, 25]], [[26, 84], [49, 90], [15, 40]], [[28, 84], [15, 65], [27, 20]], [[59, 84], [15, 95], [27, 50], [20, 5]], [[57, 84], [22, 95], [49, 45], [11, 0]], [[17, 84], [49, 80], [11, 35]], [[19, 84], [49, 85], [11, 40]], [[33, 84], [49, 100], [11, 55], [0, 10]], [[35, 84], [11, 65], [0, 20]], [[53, 84], [11, 80], [0, 35]], [[51, 84], [0, 70], [29, 20]], [[43, 84], [0, 75], [29, 25]], [[45, 84], [0, 90], [29, 40]], [[55, 84], [0, 100], [29, 50], [30, 5]], [[57, 84], [29, 60], [30, 15]], [[59, 84], [29, 65], [30, 20]], [[59, 84], [44, 65], [7, 15]]]
xsdsdsdsdsdsdlslslsrsrsrsrsrslslslsrslsrsrsrsrslslsls | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 48]], [[32, 50]], [[32, 58], [46, 5]], [[32, 60], [46, 10]], [[32, 66], [46, 15]], [[32, 68], [46, 25]], [[32, 74], [46, 30]], [[32, 76], [46, 35]], [[30, 84], [46, 60], [22, 15]], [[14, 84], [46, 75], [22, 30]], [[12, 84], [46, 85], [22, 40]], [[2, 84], [46, 95], [22, 50], [39, 5]], [[0, 84], [39, 15]], [[0, 84], [22, 70], [39, 25]], [[2, 84], [59, 60], [8, 15]], [[10, 84], [59, 70], [8, 25]], [[12, 84], [59, 80], [8, 35]], [[20, 84], [59, 85], [8, 40]], [[22, 84], [59, 95], [8, 50], [28, 0]], [[34, 84], [8, 60], [28, 10]], [[36, 84], [8, 75], [28, 25]], [[59, 84], [8, 100], [28, 50], [38, 5]], [[59, 84], [28, 85], [38, 40]], [[59, 84], [28, 100], [38, 55], [59, 10]], [[57, 84], [38, 95], [59, 50], [28, 0]], [[21, 84], [59, 80], [28, 30]], [[19, 84], [59, 95], [28, 45]], [[15, 84], [59, 100], [28, 50], [45, 5]], [[13, 84], [28, 55], [45, 10]], [[0, 84], [28, 70], [45, 25]], [[2, 84], [45, 70], [42, 20]], [[10, 84], [45, 75], [42, 25]], [[8, 84], [35, 65], [49, 15]], [[0, 84], [35, 75], [49, 25]], [[2, 84], [50, 60], [6, 15]], [[10, 84], [50, 65], [6, 20]], [[12, 84], [50, 75], [6, 30]], [[16, 84], [50, 80], [6, 35]], [[18, 84], [50, 90], [6, 45], [3, 0]], [[50, 84], [6, 75], [3, 30]], [[52, 84], [3, 85], [41, 35]], [[59, 84], [41, 60], [10, 15]], [[57, 84], [35, 100], [6, 55], [31, 5]], [[47, 84], [6, 65], [31, 15]], [[45, 84], [6, 85], [31, 35]], [[0, 84], [31, 75], [23, 30]], [[0, 84], [23, 75], [26, 30]], [[0, 84], [23, 90], [26, 45]]]
xsdsdsdsdsdsdslslslsrslsrsrsrslslslsrsrsrslslsr | [[[32, 32]], [[32, 34]], [[32, 46]], [[32, 48]], [[32, 54]], [[32, 56], [7, 5]], [[32, 64], [7, 10]], [[32, 66], [7, 15]], [[32, 76], [7, 25]], [[32, 78], [7, 35]], [[32, 84], [7, 45]], [[32, 84], [7, 55], [44, 10]], [[32, 84], [7, 70], [44, 25]], [[30, 84], [7, 100], [44, 55], [22, 10]], [[16, 84], [44, 70], [22, 25]], [[14, 84], [44, 80], [22, 35]], [[0, 84], [44, 95], [22, 50]], [[0, 84], [59, 10]], [[0, 84], [22, 70], [59, 20]], [[2, 84], [22, 95], [59, 45]], [[10, 84], [39, 10]], [[8, 84], [39, 65], [54, 20]], [[4, 84], [39, 70], [54, 25]], [[6, 84], [54, 70], [46, 20]], [[14, 84], [54, 80], [46, 30]], [[16, 84], [56, 80], [19, 30]], [[24, 84], [56, 90], [19, 40]], [[26, 84], [56, 100], [19, 50], [10, 5]], [[58, 84], [19, 75], [10, 30]], [[56, 84], [10, 60], [47, 15]], [[50, 84], [10, 65], [47, 20]], [[48, 84], [10, 80], [47, 35]], [[44, 84], [10, 85], [47, 40]], [[42, 84], [10, 100], [47, 55], [4, 5]], [[8, 84], [47, 80], [4, 30]], [[10, 84], [47, 90], [4, 40]], [[24, 84], [4, 55], [11, 10]], [[26, 84], [4, 65], [11, 20]], [[59, 84], [4, 90], [11, 45]], [[59, 84], [24, 95], [40, 50], [19, 0]], [[59, 84], [40, 65], [19, 15]], [[57, 84], [27, 95], [54, 45], [18, 0]], [[19, 84], [54, 80], [18, 35]], [[17, 84], [54, 85], [18, 40]], [[0, 84], [18, 80], [2, 35]], [[2, 84], [18, 90], [2, 45]]]
xsdsdsdlsrsrslsrsrslslsrsrsrslslsrsl | [[[32, 32]], [[32, 34]], [[32, 42]], [[32, 44]], [[32, 50], [49, 0]], [[32, 52], [49, 5]], [[30, 84], [49, 50], [16, 5]], [[16, 84], [49, 65], [16, 20]], [[18, 84], [49, 90], [16, 45]], [[44, 84], [16, 70], [35, 20]], [[46, 84], [16, 80], [35, 30]], [[52, 84], [16, 85], [35, 35]], [[50, 84], [16, 90], [35, 40]], [[0, 84], [35, 80], [1, 35]], [[2, 84], [35, 85], [1, 40]], [[16, 84], [35, 100], [1, 55], [53, 5]], [[18, 84], [1, 60], [53, 10]], [[42, 84], [1, 80], [53, 30]], [[40, 84], [1, 90], [53, 40]], [[22, 84], [53, 55], [52, 10]], [[20, 84], [53, 70], [52, 25]], [[6, 84], [53, 85], [52, 40]], [[8, 84], [52, 85], [8, 40]], [[40, 84], [8, 70], [20, 20]], [[42, 84], [8, 90], [20, 40]], [[52, 84], [8, 100], [20, 50], [51, 5]], [[54, 84], [20, 60], [51, 15]], [[59, 84], [20, 70], [51, 25]], [[57, 84], [20, 90], [51, 45]], [[11, 84], [51, 85], [19, 35]], [[9, 84], [51, 95], [19, 45]], [[0, 84], [19, 70], [31, 25]], [[2, 84], [34, 80], [13, 35]], [[8, 84], [34, 85], [13, 40]], [[6, 84], [34, 100], [13, 55], [6, 5]]]
xsdslslslsrsrsrslslsrsrsrsrsrslsrslsrsrsrslslsrslslsrsrsrsrsrslslsls | [[[32, 32]], [[32, 34]], [[32, 84], [49, 25]], [[30, 84], [49, 45]], [[18, 84], [49, 55], [50, 10]], [[16, 84], [49, 75], [50, 30]], [[8, 84], [49, 80], [50, 35]], [[6, 84], [50, 90], [21, 45]], [[0, 84], [21, 60], [23, 10]], [[2, 84], [44, 15]], [[10, 84], [54, 65], [44, 20]], [[12, 84], [54, 75], [44, 30]], [[22, 84], [54, 85], [44, 40]], [[24, 84], [54, 95], [44, 50], [30, 0]], [[28, 84], [54, 100], [44, 55], [30, 5]], [[26, 84], [44, 70], [30, 20]], [[8, 84], [44, 90], [30, 40]], [[6, 84], [44, 100], [30, 50], [27, 5]], [[0, 84], [30, 60], [27, 15]], [[2, 84], [27, 90], [0, 45]], [[22, 84], [0, 65], [31, 15]], [[24, 84], [0, 65], [31, 15]], [[42, 84], [0, 85], [31, 35]], [[44, 84], [0, 90], [31, 40]], [[58, 84], [40, 10]], [[59, 84], [31, 60], [40, 15]], [[59, 84], [31, 70], [40, 25]], [[59, 84], [40, 60], [36, 15]], [[59, 84], [40, 80], [36, 35]], [[57, 84], [36, 100], [50, 50], [40, 5]], [[3, 84], [50, 95], [40, 50], [28, 5]], [[5, 84], [28, 100], [8, 50], [54, 5]], [[45, 84], [8, 80], [54, 35]], [[43, 84], [8, 95], [54, 50], [20, 5]], [[21, 84], [54, 65], [20, 20]], [[23, 84], [54, 80], [20, 35]], [[29, 84], [54, 85], [20, 40]], [[31, 84], [54, 100], [20, 55], [53, 5]], [[43, 84], [20, 65], [53, 15]], [[45, 84], [20, 70], [53, 20]], [[57, 84], [20, 80], [53, 30]], [[55, 84], [20, 85], [53, 35]], [[23, 84], [53, 65], [2, 20]], [[21, 84], [53, 75], [2, 30]], [[13, 84], [53, 85], [2, 40]], [[15, 84], [53, 95], [2, 50], [48, 5]], [[37, 84], [2, 70], [48, 25]], [[35, 84], [2, 85], [48, 40]], [[25, 84], [2, 95], [48, 50], [23, 5]], [[23, 84], [48, 80], [23, 35]], [[0, 84], [23, 65], [27, 15]], [[2, 84], [43, 70], [1, 25]], [[10, 84], [43, 80], [1, 35]], [[12, 84], [43, 95], [1, 50], [19, 0]], [[26, 84], [1, 65], [19, 15]], [[28, 84], [1, 75], [19, 25]], [[42, 84], [1, 90], [19, 40]], [[44, 84], [1, 95], [19, 45], [31, 0]], [[56, 84], [19, 60], [31, 15]], [[58, 84], [19, 100], [31, 55], [55, 10]], [[59, 84], [31, 70], [55, 25]], [[57, 84], [31, 100], [55, 55], [51, 5]], [[15, 84], [55, 90], [51, 40]], [[13, 84], [55, 100], [51, 50], [56, 5]], [[7, 84], [51, 55], [56, 10]], [[5, 84], [56, 100], [16, 55], [15, 5]], [[0, 84], [16, 70], [15, 20]]]
xsdsdsdlslsrsrslslsrsrsrslslslslsrsrsl | [[[32, 32]], [[32, 34]], [[32, 44]], [[32, 46], [50, 0]], [[32, 54], [50, 10]], [[32, 56], [50, 15]], [[30, 84], [50, 55], [41, 10]], [[18, 84], [50, 65], [41, 20]], [[16, 84], [50, 85], [41, 40]], [[14, 84], [50, 90], [41, 45]], [[16, 84], [41, 85], [1, 40]], [[18, 84], [41, 90], [1, 45]], [[20, 84], [1, 75], [36, 25]], [[32, 84], [1, 85], [36, 35]], [[30, 84], [1, 95], [36, 45]], [[10, 84], [36, 60], [17, 15]], [[8, 84], [36, 70], [17, 25]], [[0, 84], [36, 85], [17, 40]], [[2, 84], [35, 70], [8, 25]], [[14, 84], [35, 80], [8, 35]], [[16, 84], [35, 100], [8, 55], [23, 10]], [[48, 84], [8, 80], [23, 35]], [[50, 84], [8, 90], [23, 45]], [[59, 84], [8, 100], [23, 55], [7, 5]], [[57, 84], [23, 95], [7, 45], [49, 0]], [[51, 84], [23, 100], [7, 50], [49, 5]], [[49, 84], [7, 70], [49, 25]], [[39, 84], [7, 75], [49, 30]], [[37, 84], [7, 90], [49, 45]], [[31, 84], [7, 95], [49, 50], [42, 5]], [[29, 84], [49, 65], [42, 20]], [[13, 84], [49, 80], [42, 35]], [[15, 84], [42, 100], [16, 50], [5, 5]], [[53, 84], [16, 80], [5, 35]], [[55, 84], [5, 90], [28, 45]], [[59, 84], [5, 100], [28, 55], [43, 10]], [[57, 84], [28, 95], [43, 50], [34, 0]]]
xsdsdsdsdsdsrslslsrsrslslsrsrsrsrsrslslslsrsrsrslsrslsrslsrsrsrslslslslsr | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 50]], [[32, 52], [16, 0]], [[32, 58], [16, 10]], [[32, 60], [16, 15]], [[32, 68], [16, 25]], [[32, 70], [16, 25]], [[32, 84], [16, 60], [15, 15]], [[34, 84], [16, 60], [15, 15]], [[52, 84], [16, 80], [15, 35]], [[50, 84], [15, 90], [14, 45]], [[38, 84], [48, 10]], [[36, 84], [14, 95], [48, 45], [6, 0]], [[22, 84], [48, 60], [6, 15]], [[24, 84], [48, 95], [6, 50], [11, 5]], [[38, 84], [6, 60], [11, 15]], [[40, 84], [6, 85], [11, 40]], [[50, 84], [6, 95], [11, 50], [11, 0]], [[48, 84], [11, 55], [42, 10]], [[42, 84], [11, 65], [42, 20]], [[40, 84], [11, 95], [42, 50], [17, 5]], [[0, 84], [17, 75], [57, 25]], [[2, 84], [57, 65], [59, 20]], [[10, 84], [57, 75], [59, 30]], [[12, 84], [57, 95], [59, 50], [13, 0]], [[20, 84], [57, 100], [59, 55], [13, 5]], [[22, 84], [59, 90], [13, 40]], [[34, 84], [59, 100], [13, 50], [12, 5]], [[36, 84], [13, 55], [12, 10]], [[52, 84], [13, 70], [12, 25]], [[54, 84], [39, 10]], [[59, 84], [12, 70], [39, 20]], [[57, 84], [16, 65], [1, 20]], [[51, 84], [16, 70], [1, 25]], [[49, 84], [16, 90], [1, 45]], [[43, 84], [16, 95], [1, 50], [32, 0]], [[41, 84], [1, 85], [32, 35]], [[0, 84], [32, 80], [24, 35]], [[2, 84], [24, 100], [54, 55], [13, 5]], [[14, 84], [54, 65], [13, 15]], [[16, 84], [54, 75], [13, 25]], [[24, 84], [54, 85], [13, 35]], [[26, 84], [54, 100], [13, 50], [7, 5]], [[52, 84], [13, 75], [7, 30]], [[50, 84], [7, 60], [27, 15]], [[44, 84], [7, 70], [27, 25]], [[46, 84], [7, 85], [27, 40]], [[58, 84], [7, 95], [27, 50], [54, 0]], [[56, 84], [27, 100], [54, 50], [40, 5]], [[6, 84], [54, 90], [40, 45]], [[8, 84], [57, 65], [41, 15]], [[18, 84], [57, 75], [41, 25]], [[16, 84], [57, 100], [41, 50], [44, 5]], [[0, 84], [41, 70], [44, 25]], [[2, 84], [44, 85], [4, 35]], [[14, 84], [44, 95], [4, 45]], [[16, 84], [35, 10]], [[28, 84], [4, 65], [35, 20]], [[30, 84], [4, 75], [35, 30]], [[59, 84], [35, 65], [10, 20]], [[57, 84], [10, 70], [57, 20]], [[47, 84], [10, 80], [57, 30]], [[45, 84], [10, 95], [57, 45], [31, 0]], [[29, 84], [57, 60], [31, 15]], [[27, 84], [57, 85], [31, 40]], [[13, 84], [57, 100], [31, 55], [15, 5]], [[11, 84], [31, 70], [15, 20]], [[5, 84], [31, 75], [15, 25]], [[7, 84], [15, 55], [41, 10]]]
xsdsdsdsdsdsdsdsrsrsrs | [[[32, 32]], [[32, 34]], [[32, 44]], [[32, 46]], [[32, 54]], [[32, 56], [56, 5]], [[32, 64], [56, 10]], [[32, 66], [56, 20]], [[32, 74], [56, 30]], [[32, 76], [56, 35]], [[32, 84], [56, 45]], [[32, 84], [56, 50], [6, 5]], [[32, 84], [56, 60], [6, 15]], [[32, 84], [56, 65], [6, 20]], [[32, 84], [56, 80], [6, 35]], [[34, 84], [6, 65], [22, 15]], [[46, 84], [6, 75], [22, 25]], [[48, 84], [6, 80], [22, 30]], [[59, 84], [6, 90], [22, 40]], [[59, 84], [22, 65], [34, 20]], [[59, 84], [22, 75], [34, 30]]]
xdsdsdsdsdsdslslslsrsrsrsrsrsrslslslsrsrslslslslsrsl | [[[32, 34]], [[32, 40]], [[32, 42]], [[32, 46]], [[32, 48]], [[32, 54]], [[32, 56], [46, 5]], [[32, 64], [46, 15]], [[32, 66], [46, 20]], [[32, 74], [46, 30]], [[32, 76], [46, 35]], [[32, 84], [46, 45]], [[30, 84], [46, 50], [22, 5]], [[14, 84], [46, 65], [22, 20]], [[12, 84], [46, 75], [22, 30]], [[0, 84], [46, 85], [22, 40]], [[0, 84], [22, 60], [33, 10]], [[0, 84], [22, 70], [33, 20]], [[2, 84], [52, 65], [5, 15]], [[8, 84], [52, 70], [5, 20]], [[10, 84], [52, 80], [5, 30]], [[20, 84], [52, 90], [5, 40]], [[22, 84], [52, 100], [5, 50], [12, 5]], [[34, 84], [5, 60], [12, 15]], [[36, 84], [5, 75], [12, 30]], [[42, 84], [5, 85], [12, 40]], [[44, 84], [12, 80], [34, 35]], [[54, 84], [12, 90], [34, 45]], [[56, 84], [12, 100], [34, 55], [10, 5]], [[59, 84], [34, 65], [10, 15]], [[57, 84], [10, 60], [45, 15]], [[53, 84], [10, 65], [45, 20]], [[51, 84], [10, 75], [45, 30]], [[45, 84], [10, 80], [45, 35]], [[43, 84], [10, 95], [45, 50], [2, 5]], [[9, 84], [45, 80], [2, 35]], [[11, 84], [45, 90], [2, 45]], [[21, 84], [45, 100], [2, 55], [53, 5]], [[23, 84], [2, 60], [53, 10]], [[39, 84], [2, 75], [53, 25]], [[37, 84], [2, 90], [53, 40]], [[25, 84], [2, 100], [53, 50], [35, 5]], [[23, 84], [53, 65], [35, 20]], [[17, 84], [53, 70], [35, 25]], [[15, 84], [53, 80], [35, 35]], [[7, 84], [53, 90], [35, 45]], [[5, 84], [53, 100], [35, 55], [32, 10]], [[0, 84], [35, 65], [32, 20]], [[2, 84], [32, 90], [11, 40]], [[6, 84], [32, 95], [11, 45]], [[4, 84], [11, 60], [20, 15]]]
